BusinessID,anurag,alisa,dixin,ronnie (haining),minyi,anthony,vignesh,alex,tuan ,yuxuan,bingjie,xiaoran,ruixuan,hongbo,chen,jimmy,keerat,yulin
07A58763,13996.8148,3017080,668564.4,369991.06,3997582.372,8904.338179,2819.75,783208.18,2245.193757,1379920.9,354385.097,403731.8116,98643.35971,65653.10934,55724.22444,34124560.41,5000,52556
05A58912,24404.69156,3456640,962779.7,347804.3,3997582.372,28277.73439,1830.21,710851.97,3150.142661,1320448.8,428484.3492,475320.1014,48046.19032,86932.18263,48750.69966,503254.4315,5000,37013
01A59130,11979.98013,1354600,336520,7984.0625,3997582.372,30275.57485,1870.6,350705.57,1927.229757,1249338.6,153437.4381,165432.7339,25093.59219,46940.75349,53117.46199,959805.0344,1083400,25330
01A59189,1361.14216,1546120,374262.4,176301.25,3997582.372,26946.87109,1981.91,389277.09,2057.21417,1168920.5,184596.0471,198216.0395,136873.0399,172092.4764,66893.91826,1053139.914,124555.8809,24056
07A59330,1250,2670400,639173,224385.56,3997582.372,20862.48888,3886.21,639167.02,2698.341618,1222083.6,320718.9589,357680.5454,22675.56342,34987.98461,69431.85946,455007.4933,5000,44092
03A59357,19130.6554,2485360,627300.9,186809.38,3997582.372,15351.22369,2887.2,551557.12,2420.404315,1341082.2,298864.1263,342230.5488,42088.26554,71394.08716,24894.14577,364788.3165,867900,32572
06A59405,17038.11853,4393360,1035864.9,646100.3,3997582.372,17488.01976,4207.76,1123100.03,2099.952034,1513630.2,535266.8134,540755.2346,27241.36183,107273.6671,48249.49746,131620.9911,971500,16551
08A59416,22735.40323,2472760,550653.2,297747.66,3997582.372,5537.67226,2658,540117.67,2676.7216,1425096,299245.6775,339352.5766,24391.70711,77017.30995,52817.59274,805943.3595,5000,31696
03A59612,32747.26023,1938520,425716.2,325969.22,3997582.372,11777.88168,7182.64,378746.4,5750.462522,1205037.2,234282.1832,265510.384,65267.71912,64209.39782,44169.47198,378069.6802,370834.6757,30476
00A59613,8657.636174,846280,182204.8,36299.484,3997582.372,8258.773941,1994.64,182238.71,2203.005708,1179266.1,99545.10337,108535.776,40203.37341,64679.20214,38003.40577,1212136.461,910200,52523
03A59621,12976.38446,2303200,539738,130041.94,3997582.372,42809.82357,5565.6,603368.63,2058.540734,1277078.5,262948.2837,287545.3348,46696.7182,61607.12654,56821.76412,516165.9378,916300,16833
05A59784,8416.589986,763480,191043.6,97916.36,3997582.372,36940.19775,1924.11,162914.18,2188.930545,1041347.5,91897.80206,105249.3933,21966.65451,178451.3747,33744.31766,761544.1006,148303.2436,78499
02A59949,37175.0663,2753200,579491,325895.06,3997582.372,15924.39227,1713.51,722699.84,3503.832854,1336449,318265.7263,373301.6509,39587.94044,67736.45282,47162.19686,338086.0812,1129300,14687
01A59969,1250.000001,2468440,596983.4,369549.3,3997582.372,26965.37161,2884.85,541205.73,2155.518129,1336892.5,297442.6166,328910.3517,29843.22023,47634.70902,65690.30047,1112083.903,5000,100006
03A60139,28324.78167,2660680,564443.2,448003.53,3997582.372,14156.03189,2055.37,574647.61,2291.407992,1360080,319050.5238,360675.6979,24092.55812,43325.49404,20742.56627,582620.3628,141997.8383,29296
06A60282,1283.525817,1421920,348125.4,203477.1,3997582.372,19503.11602,2525.35,290466.61,2281.265808,1081987.5,168374.2873,190440.532,40870.93493,75539.96988,35927.58652,1597123.661,787300,46218
03A60316,13097.538,1430560,285117.8,241535.9,3997582.372,23161.01075,3297.59,372374.88,2040.606191,1077326.5,168727.9994,175053.8932,52618.44825,78411.84913,65092.72943,1410229.857,81572.47282,25403
08A60437,12420.11962,1677520,355794.8,188851.3,3997582.372,7587.936446,2298.28,339745.99,2220.906404,1340993.6,196571.7292,221404.4412,37208.55193,65480.50524,59876.11987,1289377.307,924200,77567
02A60504,69072.49726,3539440,799097.7,817386.5,3997582.372,21939.87607,8226.92,868247.33,10182.97967,1477895,432584.4413,469130.7405,31349.86052,49527.71058,25988.25424,145208.1688,757400,41053
08A60611,38601.88533,2214640,589689.1,272996.66,3997582.372,24753.36086,8773.64,560081.5,6332.194085,1132834.2,268393.4458,304891.9362,46902.59647,79148.77436,35724.87821,1331993.079,1059700,85242
01A60702,25832.25254,4098520,974299.2,578143,1849396.285,15076.18967,2379580.8,979183.83,2955.458433,1448535,497639.5092,514527.4297,80683.64565,61966.11975,78591.48989,2247334.696,1156400,44108
07A60740,1398.81722,1620280,415615.2,208164.25,3997582.372,8735.828972,2394.25,401769.21,2174.549471,1094121.6,198189.5771,208084.9949,30092.56381,73342.261,63675.83571,951150.6872,1099800,23192
01A60747,1250.000002,3540160,778615.2,241192.17,3997582.372,20913.25763,9334.2,861832.49,2509.693207,1296917.9,433972.4747,478492.8003,37252.83544,69101.84861,54351.04847,721778.181,929700,41969
09A60854,1448.832014,2485720,543877.6,220816.66,3997582.372,8712.4007,2539.7,578215.29,2205.323686,1406684.2,301964.8301,324489.1951,32285.5311,90166.87747,59693.3701,2128542.982,1105600,56787
05A60932,35228.99189,1849600,443664,202642.19,3997582.372,31499.91763,1995.76,374181.08,4823.524045,1270285.2,217820.8453,246072.9123,47814.972,53373.59991,47761.22634,1148959.17,253312.3921,37905
04A60936,26043.02788,2473120,511591.5,348293.5,3997582.372,31006.0227,5757.64,637057.24,3118.878271,1399223.2,300310.6515,326496.4699,49879.53176,76523.16286,85010.78672,414543.9416,1066900,28639
03A61032,1250.000001,3373120,741866.4,413562.44,3997582.372,7027.894102,3445.67,873369.79,2254.517544,1347846.5,405663.3438,442767.887,51704.11123,158135.9236,37435.29101,373484.2369,5000,42709
08A61105,13245.61887,1390600,357050,133156.2,3997582.372,21873.28242,1680.98,313254.62,2728.143408,1146624.4,162101.4949,169505.4069,51546.03843,78937.26619,39131.63784,1575017.583,5000,53992
02A61204,1250.000002,6334120,1644852,747096.94,3997582.372,13984.10031,2147.51,1295702.12,4821.190974,1673178.5,774724.5282,876573.2468,43218.60911,135375.771,34130.40392,43776.51334,154585.5584,50406
04A61468,15992.36886,1934920,467364,301842.72,3997582.372,24253.36483,3772.33,388569.42,2587.696174,1108231,237758.5052,261518.6384,27747.22948,79204.35489,75213.54937,1047426.41,5000,20573
01A61493,1250.000002,5470120,1342972.8,568134.9,3997582.372,31830.6051,6203.06,1264073.75,3053.510636,1706620.8,670832.9855,744886.6158,26503.4725,55054.79242,39444.17321,7441.350837,927900,40501
01A61530,1250.000001,2038600,555246,178089.64,3997582.372,22601.11013,4527.16,517123.86,2289.689708,1329521.9,250658.1152,269630.5739,38941.30355,48730.48329,50288.9739,1417848.161,5000,46609
08A61586,81088.1068,2595520,696196.2,233359.47,3997582.372,19997.30964,2574.81,659068.05,15219.12768,1443373.2,312308.5171,372811.6974,32791.90921,77773.55677,58109.80737,192226.3601,5000,31044
08A61693,1307.607404,1655560,327235.2,108525.95,3997582.372,35810.91644,2134.71,436610.75,1854.900074,1141372.5,192914.1514,209587.1362,43513.97773,57948.5265,68277.26072,786402.0172,5000,23910
02A61899,57755.71446,2981080,742536.6,282333.34,3997582.372,12456.9827,5818.1,621278.57,7845.852817,1344519.5,359481.6844,403273.0826,43759.42059,43760.64895,45309.42074,676131.3679,225381.2326,25939
07A61900,1250.000001,4067200,990571.5,403146.8,3997582.372,24300.45407,13852.68,936597.63,2460.595297,1552546,493374.8318,537892.5177,48074.54941,94345.62799,77679.55999,270741.3082,773500,55648
06A61953,1306.216625,2445040,681615.6,218571.66,3997582.372,46349.10907,2589.01,600342.47,2397.931664,1370203.9,293655.2298,334297.0399,53195.53113,98469.72242,34670.78498,427194.4951,227994.1988,23059
07A61971,5843.053907,688600,136374,23266.531,3997582.372,11374.46075,18638.67,159183.31,2000.961572,1037497,75188.1667,92087.09325,43987.84362,51627.62508,53457.27444,2692675.28,155749.652,27977
09A61981,12532.21393,1376920,280917,193426.78,3997582.372,15178.48659,2164.06,360903.69,2327.04105,1178313.8,152199.1723,167778.1105,41325.78104,68218.15972,42998.2456,945613.5466,105754.1584,44855
07A62283,1250.000001,2922760,798614.4,392827.1,3997582.372,33452.91495,1799.26,768344.27,2567.064651,1322761.1,362856.8324,392042.1907,37025.70797,42265.48553,64884.98719,2061157.444,772700,40456
05A62605,1250.000001,3010240,608535.2,423179.47,3997582.372,5094.443145,7653.71,631263.26,2093.192871,1321672.4,358481.6162,404248.0812,55408.10965,77910.91347,67859.69972,463232.9559,5000,46451
06A62776,12046.37147,1776160,383138.7,265999.56,3997582.372,36367.29144,2051.36,398584.65,2308.187067,1132919.2,210383.7984,221794.2878,36494.58883,96846.98723,15099.79263,510166.1423,5000,39618
05A62781,18786.90796,1788400,367410,186691.88,3997582.372,19393.31897,1873.57,450918.23,2635.542622,1232527.6,219340.963,259927.2349,58695.22507,73421.47101,55283.86992,634621.1558,931000,51182
05A62883,65449.5945,2458720,525679,716513.25,3997582.372,27416.28122,4687.63,633410.05,8175.325169,1246511.4,284983.572,352410.0789,37268.73968,86229.91117,64002.59075,307055.3738,5000,37028
02A62964,21957.24004,2814760,766749.6,339629.8,3997582.372,7107.092422,3812.79,597710.2,2664.473486,1305924.5,342385.476,386028.4419,30801.9806,71687.94644,40495.8893,660206.9739,206870.995,31384
02A63032,34709.24303,2426320,567255.4,197767.22,3997582.372,54164.28481,3861.28,621007.57,6619.655489,1363659.5,290302.9033,316809.4002,34002.71876,121639.0834,70341.08299,1066546.442,1278700,39113
03A63135,1250.000001,3334240,883308.6,333103.28,3997582.372,28290.38139,7682.54,837752.24,2481.611067,1374328.6,408846.5879,449582.3716,47054.70344,36976.6934,65128.12166,305028.5523,987700,60206
00A63190,21359.37927,3476800,768538,221195.94,3997582.372,38538.65804,4346.89,757364.26,2589.127823,1332764.9,418134.4333,433615.463,32714.40045,106712.9475,30287.21816,258799.8088,146422.7971,46290
09A63237,9826.944175,1942120,483662.4,57194.86,3997582.372,60417.38998,1851.45,488989.57,2004.841291,1362732.8,214579.4577,237990.2752,35711.9937,72496.02151,43745.30401,1702920.472,135679.567,20459
02A63430,1250,2566000,693975,256413.69,3997582.372,24050.28924,2688.27,540857.33,2687.192276,1314504.2,311933.5795,381339.4721,58235.71346,58755.19128,46697.44839,324168.2478,5000,55904
07A63482,24202.86038,3947680,768506.3,556541.8,3997582.372,35979.12089,13698.69,799463.17,2516.344013,1566132.2,475338.9731,545746.519,130660.6572,71843.3569,71301.2019,343658.7611,1402300,35579
05A63552,1292.155263,1984240,392791.7,212209.03,3997582.372,30772.89353,3992.3,431977.45,2358.987751,1109782.5,237864.7197,269107.2168,32179.69005,48556.70992,61697.52305,1294413.386,85333.98588,44068
03A63659,1297.615775,929080,233566.8,123144.375,3997582.372,28219.2746,1888.79,238665.92,1965.091729,1104155.9,106666.6606,116985.6071,39885.18352,69823.95434,35738.19472,1021358.939,135118.9718,43126
04A63660,1250,1000,1216576.8,907082.94,3997582.372,31160.24312,8829.85,1479024.52,4005.152697,1672568.8,715833.8225,877955.6051,36917.65157,47833.73642,58026.8363,280460.6146,748100,72052
09A63790,10765.64472,1567000,368010,207679.06,3997582.372,21619.89429,6462.1,353050.87,2221.56138,1276484.1,183537.3476,194765.8603,32404.35491,109626.0225,66981.93693,1661042.96,306008.0937,59168
09A63812,12848.79889,3153880,708522.2,743514.1,3997582.372,25347.53602,1677.25,795437.92,4391.461916,1379107.4,374069.1438,434200.5749,43387.06155,48548.14548,53027.95229,1045331.063,808300,36756
05A63862,1391.851325,2141920,548908.1,264505.5,3997582.372,9100.470486,4564.03,460330.27,2388.199981,1198337.9,266527.583,278000.8788,34384.56373,43620.84739,45833.82414,558858.4047,898500,45868
09A63885,7713.537654,1074160,227450.3,114074.31,3997582.372,30643.20672,4228.79,231381.67,1948.077816,1170160.6,120918.3367,127914.0989,44794.02477,159741.3293,57361.58087,2726889.807,761200,17257
05A63974,1250,2681920,571184.9,479111.8,3997582.372,14287.39448,5040.82,706756.7,3226.374373,1240408.5,330183.9876,333074.1892,29311.33643,103534.0189,64672.07838,1033529.128,5000,23541
05A63995,1250.000001,3152800,858865.5,364721.84,3997582.372,21559.91022,2296.61,753810.91,2127.152191,1272517.1,376295.7225,412737.7047,24828.16978,84729.5694,68404.20537,462118.8256,91744.195,42194
08A64144,27725.91807,4300840,1166928.8,531631.9,3997582.372,43874.0325,3144.97,991355.71,2786.717478,1658002.9,522035.573,596629.7974,30254.67077,48416.77095,65047.65429,165488.7669,984000,37767
04A64440,1250.000001,2774800,715794.5,280889.78,3997582.372,20944.83117,1820.8,562286.49,2174.817339,1280368,333052.2132,361424.8635,35873.99098,79987.57579,41951.48847,463372.3029,5000,37715
05A64496,1250.000001,2952640,577209.6,290590.84,3997582.372,40942.37639,3633.84,750896.16,2138.220865,1449481.8,352044.487,385531.8906,23847.19714,79761.23697,49588.4726,16495765.95,5000,25665
05A64552,1250.000001,1000,505920,283591.38,3997582.372,32605.55981,4777,555620.72,1951.835372,1272605.8,281623.4417,319043.1734,31844.64739,57890.711,34517.74576,611413.2471,5000,76729
01A64579,18053.45517,2107000,429390,265115.94,3997582.372,31175.43305,2936.11,461632.02,2579.4908,1143520.8,256353.4428,264816.5583,24633.34238,59269.97448,39452.42663,666887.3778,123308.5201,49855
07A64596,75656.45874,3487240,760194,291733.53,3997582.372,29744.31256,8631.21,725563.1,10964.99738,1300512.5,426599.1497,474701.1554,36836.47797,41443.81269,60511.51969,314967.643,126251.4836,35064
06A64681,47401.89089,6226480,1473363.6,909527.75,3997582.372,29834.57588,8567.51,1245281.43,4509.665418,1912600.2,766822.2068,876884.2342,67072.21681,83442.94816,26271.33531,267874.7547,1393300,45769
01A64738,1364.878637,1352080,337019.4,110855.09,3997582.372,9270.459875,2336.78,338206.94,1996.484827,1144089.1,158649.8909,170759.431,30038.25044,82613.92492,40912.8001,971343.6219,947600,52385
07A64905,1340.039179,1190080,317748.6,73274.06,3997582.372,16974.10896,1997.3,234477.68,1995.776811,1254431,139143.9656,149616.1066,36545.81943,60087.55773,46627.48736,2108131.462,1219600,70790
08A65140,19519.36751,2246320,514552.5,193049,3997582.372,14542.23533,12690.18,499504.25,3662.515716,1323261.2,273027.3156,310926.2796,48395.90797,117100.8572,45195.26749,354756.5252,872200,23164
01A65401,22903.14118,1447120,405315.3,2820.1562,3997582.372,9275.109733,2652.83,303500.57,4615.300652,1120006.6,168769.2498,194064.674,50678.43945,69988.01197,58020.25023,1296135.997,141997.8383,50007
08A65501,7873.425409,972280,229330,142202.97,3997582.372,16349.8375,1934.98,208463.77,2155.059062,1156206.4,119017.4246,118568.8532,32596.41424,70114.10116,58985.75568,1753711.163,5000,20909
00A65546,15943.12303,2616760,677191.2,208633.22,3997582.372,13336.92426,11118.74,563723.87,5993.397859,1459904.2,314849.8358,354000.7419,33569.1771,81668.55339,40968.86989,665473.7786,126251.4836,68814
03A65613,43005.14209,4236400,1047085,1446936.5,3997582.372,14369.2212,1781.97,1096843.64,4530.043627,1423308,524229.8023,594002.6583,25666.05975,92584.25347,45394.17951,1103665.431,5000,29745
04A65941,11280.08805,2638360,582417,401145.66,3997582.372,28177.16255,3679.29,613357.97,2698.712704,1395111.2,313085.0586,339786.8048,43130.4818,34865.50444,59877.04939,841032.5049,5000,23171
07A66335,1250.000001,1000,684178.2,75234.34,3997582.372,27046.29362,1948.78,654170.62,1808.31573,1242804.8,317652.8839,368828.7027,73819.38182,55117.66207,53052.89141,1425781.125,253312.3921,33200
06A66442,10284.82257,2608120,624260.4,277838.53,3997582.372,10580.36693,4831.02,539145.02,2488.491635,1193229.1,314132.8552,328932.3219,53896.57088,57853.02709,33059.39133,658213.7422,139714.4819,37977
02A66459,6911.023753,1391320,320546,175235.02,3997582.372,20127.2188,3036.83,299679.74,5836.611028,1067935,169457.2196,185610.0344,28665.57749,74334.13719,36880.6334,1154700.624,1302000,60787
07A66643,10649.97167,1968400,501140.5,138678.42,3997582.372,24422.33941,2661.64,498750.26,2910.578637,1117647.2,224683.1484,266039.3437,31575.62948,60599.57035,35619.4599,1220951.479,5000,52625
05A66683,1250.000001,3548800,818950.5,502442.44,3997582.372,16487.08072,7093,707283.4,2427.529972,1398187.2,435176.6827,479707.4058,37242.29903,44372.09702,59811.42728,627701.8889,1412600,59440
08A66738,1250.000001,2062720,414634.8,212937.08,3997582.372,47770.12388,2744.26,517478.22,1949.491965,1242223,245057.1687,272943.9879,36999.26538,55597.60989,68126.58016,865473.4306,1150700,23101
04A66755,17288.60795,1986400,462708.5,296892.56,3997582.372,9869.856189,2118.32,469547.39,2538.447823,1187575.2,241841.2031,268746.8149,40065.01962,51367.93672,33863.40864,692767.6011,913600,35589
01A66769,20803.85506,3244240,868467.6,444220.78,3997582.372,23823.38012,111990.65,646456.38,2473.203021,1329871.4,387469.0371,410499.5646,53173.83185,58399.16295,44596.43416,260350.7948,1109000,30904
07A66928,9117.791943,857080,195233.8,103332.75,3997582.372,32188.88127,2898.74,170853.3,2362.504535,1130180.1,108853.2658,118605.266,50466.09411,64366.37195,20141.28022,2087445.216,5000,36780
05A67053,27036.57739,1692640,351015.3,186660.36,3997582.372,23962.89075,4903.9,410554.9,3575.25805,1311544.8,196797.309,232715.7768,23714.99299,64096.67069,59780.20255,1782330.622,5000,47459
08A67114,33802.02872,1953280,382321.5,299943.3,3997582.372,5101.581844,3231.25,456740.82,5782.816534,1282992.8,232209.9944,260914.815,32113.25497,50300.15305,34964.86513,299198.075,1891400,68789
09A67161,21622.22462,3425320,832300,551820.75,3997582.372,24801.65191,2107.5,668516.62,2496.896347,1508755.8,412928.6801,470841.7989,52327.425,48635.31474,32551.68423,152567.1089,912900,19865
06A67173,1250,1331560,340771.2,200544.19,3997582.372,15716.22291,2938.72,304735.2,3197.427711,1024386.4,141029.7036,173462.7955,31337.07412,95173.67631,49528.17749,1734184.593,1491200,16799
02A67274,37902.68185,1000,1735767,52678.516,3997582.372,26798.70502,7603.5,1530034.34,4045.642346,1816472.5,775658.6926,870117.6494,36123.22482,178906.9466,54833.47354,36514.17843,5000,35650
06A67297,18195.0658,2254960,485853.6,258365.89,3997582.372,7864.913907,3091.46,529534.96,2499.072438,1219697.4,272623.0175,306578.6541,28706.2086,87664.07554,41655.72838,610599.6357,5000,45842
09A67325,35876.61456,2529640,577372.8,364786.84,3997582.372,10009.46852,2455.38,503014.84,3778.236043,1259397.4,313557.5203,334253.08,50252.72446,40786.94794,42383.66199,1166019.207,145607.033,26553
03A67351,22633.747,2529640,635672,330358.66,3997582.372,43004.90069,7551.63,563487.69,2504.712896,1369728.8,299272.9194,343969.1633,40760.58117,250313.4428,43867.83606,533641.7282,180672.2472,57947
06A67357,1250.000002,1000,798088.5,494560.8,3997582.372,14781.76022,3934.61,925296.27,2634.235877,1583305.2,466005.755,513156.9515,44268.6732,35493.92951,31429.42282,337901.1059,5000,47727
03A67669,22573.69545,2223640,512442,297551.6,3997582.372,24260.64843,2326.91,543733,2627.120533,1214631,265747.8633,300844.3237,25587.51715,73881.35196,64828.60238,2592654.257,90171.96031,19365
03A67730,1250.000001,3009520,643489,363244.28,3997582.372,10876.0131,2785.13,768547.99,1899.799282,1455259.1,353743.5809,404147.5595,72565.58735,44833.44589,56802.01502,1201453.853,867100,31336
08A67805,1301.616769,1826200,423852,182678.22,3997582.372,27095.40095,4355.41,459199.29,2342.310379,1120675.5,219085.5255,249397.5477,48756.47701,39130.09619,20436.60316,270250.6006,5000,33605
02A67828,1250.000002,1000,1747107.6,557905,3997582.372,18923.24695,2452.51,1670723.87,2993.432551,1901395.9,792900.1541,877856.002,28925.51298,118088.9063,70378.60422,48188.72561,5000,57625
09A67901,16885.8476,2542600,645284,112795.11,3997582.372,31400.45866,1801.95,500126.12,2293.627117,1183050.6,299570.4926,313223.9352,54547.82857,70148.65675,60922.92078,349430.7827,91744.195,42711
04A67992,5512.300057,1448200,282204,155025.48,3997582.372,20635.77805,3201.4,304504.12,7154.008236,1226296.5,181690.1013,193483.063,45052.03481,83460.69756,63985.50262,1360543.404,229449.3674,27637
02A68105,34610.48574,3043360,611007.3,202574.78,3997582.372,21942.78995,6069.12,699813.59,3261.833204,1296677.6,368615.781,412566.0272,31709.77388,34700.88205,58976.02875,1197858.397,247189.7103,40254
07A68134,12884.96677,2186200,569973,292651.28,3997582.372,21321.71382,7418.39,445264.35,4983.676073,1185983.4,261612.0906,296673.4633,44717.61831,69737.67308,45745.37711,1183209.067,372357.7871,80835
07A68138,19288.13423,1591480,413083,138006.42,3997582.372,33684.5625,2936.4,363189.59,1951.489574,1315432,183076.2755,198760.1733,24341.34093,50308.10018,65167.31078,2018430.783,161804.0328,60566
06A68171,5364.185483,807040,209122.6,66047.36,3997582.372,25840.22303,1767.23,186140.77,1934.391944,1197245.2,88566.62672,95209.24703,41371.84104,38316.14187,50341.52568,1767068.229,1028200,29188
08A68196,16548.67329,1000,1380210.6,1959736.2,3997582.372,8714.651706,3070.64,1203939.53,2172.261617,1754230.6,659265.5729,657324.7255,32933.90145,73457.154,18972.65617,173232.6785,5000,33317
05A68256,19121.77216,2292040,526302.8,236141.4,3997582.372,21776.06089,5288.25,583811.46,2363.80736,1292197.5,276457.9531,317503.6065,52255.7703,95167.39627,75218.65209,640983.4548,773400,43375
02A68375,21528.69758,2560600,652698,303719.44,3997582.372,22531.60541,4487.19,609409.24,2583.756674,1254841.8,310219.0549,349865.1031,63085.48087,65647.69158,62321.21123,570196.1571,1541600,44483
00A68454,1250.000001,3144160,653078.8,241597.17,3997582.372,20491.12089,4531.18,642707.47,2133.580782,1352043.4,375222.6411,411561.8139,57576.08219,53465.28734,34631.49093,579741.4047,833500,49185
01A68626,1250.000001,4015000,886425,591628,3997582.372,25091.84726,5661.84,1006223.53,2107.821548,1561060.8,479006.9666,530713.0075,34565.08876,85744.14265,57802.07324,199112.55,5000,29951
08A68757,1313.558327,2742040,556583.4,334459.16,3997582.372,22974.63322,3181.06,640371.15,2401.815915,1215840.5,328639.6503,376596.8844,95444.53786,145996.224,48249.01372,659364.5624,229449.3674,54666
06A68891,22910.94712,2637280,538240.5,293187.66,3997582.372,25761.9145,4847.05,641325.35,2760.49634,1311505,318217.1117,362847.24,46093.9513,50819.33381,57670.25423,1188339.759,5000,38521
02A69139,11148.01067,2242000,608805,451924.94,3997582.372,10593.45943,1751.84,494081.87,1992.116187,1250576.1,255748.8329,301949.0094,32419.33045,65859.5029,71843.32498,1622999.59,847500,27598
02A69345,1250,2108440,581887.6,324746.8,3997582.372,26814.80118,2782.86,434165.89,5249.309883,1176685.2,250348.6017,278029.1583,80030.66492,54910.70343,51990.06232,1026564.597,5000,54713
06A69368,10850.86546,509320,107029.6,49606.53,3997582.372,12940.6729,2343.19,111393.39,3171.304554,933422.2,52463.47419,70266.53339,46786.83301,89027.35456,59310.81145,1007761.33,934300,18622
02A69535,17676.28476,2751760,696859.2,379106.6,3997582.372,29606.6698,14753.29,611595.88,2244.715891,1393178.2,323496.1822,345932.1736,38249.03934,88713.76991,52978.95669,271610.8534,1321100,27367
02A69583,34420.78943,3923920,977460.9,318026.72,3997582.372,32101.6742,2263.92,898307.87,3517.01186,1499666.5,485137.6484,545330.7674,29373.19385,93408.16776,52626.57521,343047.2352,5000,31876
05A69658,14871.93926,1000,976651.8,463224.44,3997582.372,17585.66816,2730.32,970402.16,2608.946446,1613064.5,578131.4928,628449.3205,57278.80973,92683.212,45985.595,154481.468,785600,27711
09A69991,32735.77519,1877680,424859.5,297083.28,3997582.372,19999.52908,7351.17,430620.03,6794.769742,1329019.2,231467.3979,256863.7637,45811.28499,76242.40954,44495.20644,1742301.997,5000,27940
07A70030,21203.40289,3034720,779497.5,171806.56,3997582.372,9218.264574,3295.22,628404.03,2495.589323,1314401.6,366399.0941,403952.5481,25595.35484,45870.86441,39505.48584,429901.6668,5000,49005
06A70120,1317.759021,1183240,235791.2,141704.77,3997582.372,32157.29585,4054.93,252089.78,2972.435989,1129625.4,137747.0951,150232.4392,48744.27721,43670.78911,23572.15866,1068096.404,5000,71957
07A70257,1250.000002,4365280,1043790.3,468408,3997582.372,33424.96047,4270.35,1129579.29,2557.713117,1574926.4,532595.098,595013.5053,40039.65679,68117.14987,65214.38902,156912.4417,904700,29820
05A70515,16283.51636,3562120,795316.8,275273.34,3997582.372,34338.3914,9079.77,758762.08,10071.04266,1456756,439016.3328,492795.1046,37834.31657,56839.40319,27691.64498,992279.8828,838500,28819
06A70530,1475.806253,3764080,911501.6,391906.25,760623.0043,26560.025,987803.6,794258.17,3045.204786,1566736.2,461491.227,528867.4424,41835.16898,79204.34589,47776.00511,4971492.931,752600,50145
05A70739,28545.08015,4175560,1059874.4,1493297.9,3997582.372,23352.94965,3001.88,954444.23,3250.33526,1626124.4,512355.6622,578558.5087,50140.80731,77453.57125,15330.8345,449012.8297,936800,20658
08A70751,1250.000001,1000,928896,516782.6,3997582.372,32886.40594,2127.37,718352.55,2568.033523,1487212.6,428592.2269,470651.4966,40978.43138,86956.92111,28530.95027,497349.9182,180729.0384,41033
04A70831,1250.000001,3464200,721500,287148.16,3997582.372,52612.52236,10603.4,695998.67,2126.265197,1430907.8,412071.8113,455206.8333,54934.48297,97019.84588,31943.23605,300297.9892,1014400,39920
03A70835,28263.20075,1402480,328958.5,87368.08,3997582.372,25567.72676,4425.63,360564.23,2119.556809,1174750.1,161147.2582,184551.2754,28064.33036,80731.19794,74187.8653,965907.2078,953200,21270
02A71033,1250.000002,5607640,1384528.6,837108.06,3997582.372,10582.42873,1728.15,1133700.35,3040.587698,1664362,684163.4387,751338.7181,64351.665,73172.60852,29219.30916,279824.0878,5000,33869
03A71100,31505.31566,1000,999837.6,485153.56,3997582.372,16078.35078,2432.69,1269618.48,3468.855465,1732830.2,624377.4396,710213.023,47678.36867,64267.86344,35558.66046,91662.21494,1006400,35759
07A71218,17967.4603,1782640,395920,279466.75,3997582.372,21160.63308,2446.2,431445.92,2038.589532,1101501.6,210796.6042,219914.9985,33952.7739,99438.3192,56624.19918,718665.9443,1347900,51659
00A71414,15056.71055,1619560,431166.4,211830.45,3997582.372,25349.0782,2392.29,337462.98,2675.7635,1114964,199425.374,201544.2927,36385.5158,64696.13007,58510.95905,906038.9673,1040700,61401
03A71433,1250.000001,1000,559731.9,355276.5,3997582.372,16864.3578,2116.12,667678.35,2533.747207,1469576.8,353084.7063,382057.8695,50377.1821,107682.8351,44860.06278,887829.7351,1101100,48197
04A71481,16848.21846,2430640,510224.4,293230.06,3997582.372,20865.53806,3600.24,558904.66,2644.968073,1401591.8,295149.0731,307180.5645,37732.78034,65104.59764,25078.62405,295723.5863,920700,20198
06A71620,29660.29114,4175200,940354.5,861664.06,3997582.372,32257.32844,25614.74,1031105.47,3635.791991,1585008.6,516203.7302,581708.0857,49068.10911,52107.18967,69967.48269,7288.330626,1042500,47037
01A71753,70561.50194,2384200,609040,243499.75,3997582.372,14259.88243,5229.58,465005.11,16517.7821,1391222.2,289506.5927,350766.083,39927.24289,58275.44686,70120.77035,1049868.874,5000,78286
06A71777,1351.884233,1870480,372857.4,330603.16,3997582.372,13153.7338,1915.81,454186.74,1920.388406,1355177,214816.6485,239088.2776,34212.98943,85324.86126,52727.03505,559192.8148,5000,19524
06A71873,37247.92608,3943360,1060056.8,518492.6,3997582.372,30202.20251,2227.24,1031425.5,2699.434864,1568649.4,482124.842,537436.5289,28872.37331,56111.81883,48208.31333,490891.6294,134853.5697,54989
09A71948,1250.000002,4336120,991056.6,673800.6,3997582.372,19594.87159,24219.16,847659,2258.984256,1540496.2,521230.1331,584920.5361,57182.30239,62084.51142,61245.15631,290318.1361,1640900,45004
08A72020,1250.000001,3662200,953946,825209.56,3997582.372,6584.01632,2690.14,786209.58,2137.932172,1546255,437267.5956,490664.3959,42790.86036,105308.3694,56905.17063,309292.0635,213253.7363,24844
