BusinessID,premium_charged,ClaimAmount,awarded
6A157201,6140.76,0.0,0
7A157218,9277.33,0.0,0
1A157294,13720.13,0.0,0
3A157469,11455.32,0.0,0
5A157470,5207.12,0.0,0
2A157850,12929.26,635731.4519,0
3A157964,11687.39,0.0,0
3A158091,18168.88,0.0,0
6A158093,12376.82,0.0,0
9A158131,23162.49,0.0,0
5A158189,7185.74,0.0,0
5A158300,13337.72,0.0,0
3A158417,14133.62,0.0,0
2A158453,81492.44,0.0,0
5A158478,9431.9,37396.75162,0
1A158525,5974.3,0.0,0
6A158553,7674.52,0.0,0
8A158864,22680.2,0.0,0
5A158949,6185.99,29986.02539,0
5A158980,5643.46,0.0,1
8A159136,10729.76,0.0,0
1A159367,12966.9,0.0,0
3A159382,8176.84,0.0,0
8A159584,30373.41,0.0,0
8A159623,5512.4,0.0,0
5A159633,8404.83,0.0,0
8A159679,7910.62,0.0,0
1A160019,8680.13,0.0,0
4A160025,5576.38,0.0,0
6A160146,24679.47,0.0,0
4A160177,6520.26,0.0,0
7A160344,5759.06,0.0,0
7A160359,16887.89,0.0,0
8A160416,8830.22,0.0,0
7A160425,19024.13,0.0,0
4A160441,22446.66,0.0,0
2A160542,16383.58,0.0,0
4A160546,24594.95,0.0,0
3A160595,7856.38,0.0,0
4A160795,11477.81,8679.579879,0
7A160859,7553.75,0.0,0
3A160872,6783.05,0.0,0
2A161011,9912.25,0.0,0
3A161053,1257792.1,0.0,0
4A161076,7386.53,0.0,0
8A161113,6507.1,0.0,0
4A161136,7201.48,0.0,0
6A161170,22407.57,0.0,0
7A161246,7610.49,0.0,0
2A161263,8475.61,0.0,0
7A161390,5442.72,0.0,1
1A161481,11841.99,0.0,0
2A161571,17441.57,0.0,0
1A161611,21823.52,12449.63288,0
8A161713,13306.25,0.0,0
6A161734,49440.51,0.0,0
6A161755,11074.3,0.0,0
4A161815,20160.2,0.0,0
1A161816,6388.68,0.0,0
8A161877,7807.52,0.0,0
7A162065,12974.98,0.0,0
7A162077,26766.96,0.0,0
1A162180,11021.56,0.0,0
8A162479,11466.61,0.0,0
5A162594,31350.86,0.0,0
7A162648,6381.32,0.0,0
8A162836,6448.71,0.0,0
2A162929,20309.24,0.0,0
1A163198,12604.7,0.0,0
3A163254,8220.12,0.0,0
2A163288,5484.72,0.0,0
0A163386,5511.35,0.0,0
1A163496,9655.92,0.0,0
3A163608,5203.82,0.0,0
4A163750,5269.27,0.0,0
7A163774,5021.07,0.0,0
8A163781,11242.18,0.0,0
8A163843,3294963.0,51488.0261,0
6A163933,23794.2,0.0,0
7A164340,19747.06,0.0,0
5A164487,9810.56,0.0,0
8A164543,5041.85,0.0,0
8A164552,15482.48,0.0,0
0A164726,148365.3,0.0,0
7A164844,18416.76,0.0,0
1A164869,13139.8,0.0,0
7A164905,6499.13,0.0,0
0A165023,25094.5,0.0,0
8A165058,8867.33,0.0,0
5A165061,6854.89,0.0,0
7A165138,21469.92,0.0,0
6A165366,7197.22,0.0,0
3A165396,34457.6,25645.93855,0
5A165416,7763.3,0.0,0
5A165707,8984.98,0.0,0
0A165711,20869.77,0.0,0
0A165724,22554.24,0.0,0
2A165930,6746.82,0.0,0
6A165978,5118.31,0.0,0
1A166263,6629.71,15122.7606,0
1A166411,7679.33,0.0,0
2A166452,5154.39,0.0,0
2A166476,26297.68,0.0,0
8A166540,746515.25,0.0,1
7A166598,11625.24,0.0,0
5A166622,21909.18,0.0,0
5A166798,6682.33,0.0,0
0A166920,15046.48,0.0,0
2A166973,9414.55,0.0,0
6A167104,13388.41,0.0,0
4A167431,9502.5,0.0,0
7A167470,10342.69,0.0,0
4A167526,7083.1,0.0,0
2A167548,13605.38,0.0,0
1A167553,9398.89,0.0,0
4A167653,8704.87,12711.61861,0
5A167904,17125.01,0.0,0
4A168104,29278.78,0.0,0
7A168151,71595.8,0.0,0
7A168213,5908.47,0.0,0
1A168233,35865.14,0.0,0
2A168304,2031265.1,0.0,0
5A168370,6766.34,0.0,0
5A168420,5747.06,0.0,0
9A168432,10261.54,0.0,0
6A168529,6843.14,0.0,0
6A168579,10391.15,0.0,0
5A168785,6169.91,0.0,0
7A168813,6266.63,0.0,0
5A169007,5214.85,0.0,0
6A169104,7350.6,7466.687096,0
6A169140,21946.26,0.0,0
2A169290,21102.5,0.0,0
8A169302,19120.37,0.0,0
4A169438,7611.57,0.0,0
3A169543,33067.87,8809.565459,0
2A169547,10727.92,63655.26361,0
7A169719,8016.3,0.0,0
6A169957,7436.15,0.0,0
7A170051,9775.89,0.0,0
0A170059,7559.11,0.0,0
7A170082,9555.46,0.0,0
8A170087,5563.43,0.0,0
2A170162,6745.26,0.0,0
8A170174,6955.56,0.0,0
2A170352,7918.9,0.0,0
8A170496,5961.17,0.0,0
6A170506,1924919.5,10853.65575,0
3A170529,25608.83,0.0,0
2A170688,11330.48,0.0,1
6A170884,6591.71,405362.3215,0
3A170956,7283.54,0.0,0
8A170978,5637.69,0.0,0
1A171267,14602.12,0.0,0
5A171310,16503.67,0.0,0
4A171326,7057.67,0.0,0
3A171336,6134.46,0.0,0
3A171396,15897.74,0.0,0
7A171398,5944.06,0.0,0
7A171458,21101.55,0.0,0
7A171718,5339.06,36218.16313,0
8A171753,11993.4,0.0,0
4A171780,5145.7,0.0,0
7A171898,19310.02,0.0,0
8A172058,12673.22,0.0,0
3A172443,8673.24,0.0,0
6A172782,13353.03,0.0,0
6A172960,8833.12,0.0,0
1A173363,8507.8,0.0,0
5A173528,5231.66,0.0,0
8A173530,16940.3,0.0,0
2A173703,10050.51,45212.3242,0
4A173776,6068.64,0.0,0
5A173811,665158.2,0.0,0
7A173953,46944.73,10730.51437,0
7A174075,5734.67,0.0,0
7A174112,16835.18,0.0,0
8A174175,28815.31,0.0,0
5A174643,20302.78,0.0,0
3A174673,8240.39,0.0,0
6A174767,9549.2,0.0,0
6A174772,14871.97,0.0,0
8A174861,12550.26,0.0,0
6A174896,9864.4,0.0,0
3A174935,6041.3,0.0,0
6A175031,6359.88,0.0,0
5A175105,8084.61,0.0,1
7A175129,5004.68,44668.94169,0
3A175162,6528.1,0.0,0
8A175287,10940.25,39951.98549,0
4A175331,14280.41,0.0,0
4A175491,81217.71,0.0,0
1A175663,7329.71,0.0,0
7A175686,5709.3,0.0,0
3A175757,66750.24,0.0,0
7A175825,8481.96,9015.245271,0
6A175836,21267.99,166308.12709999998,0
8A175873,16888.16,0.0,0
2A175912,7444.28,0.0,0
1A175915,8394.13,0.0,0
8A176039,6323.94,17035.80403,0
1A176146,21262.32,0.0,0
6A176283,5095.07,0.0,0
3A176289,7541.98,0.0,0
6A176304,7964.93,0.0,0
7A176323,19738.29,0.0,0
7A176325,25566.86,0.0,0
1A176514,10667.81,0.0,0
8A176673,15175.32,0.0,0
4A176747,12180.08,0.0,0
1A176823,6272.27,23828.43674,0
3A176836,13469.62,0.0,0
3A177068,17505.5,0.0,0
8A177085,9021.83,23470.29165,0
8A177175,5702.16,0.0,0
9A177192,22639.71,0.0,0
3A177233,9403.08,0.0,0
7A177281,5587.11,76871.43982,0
1A177287,33644.14,0.0,0
2A177398,2389379.0,0.0,0
8A177440,5208.42,0.0,0
7A177504,27832.45,0.0,0
3A177513,7275.22,0.0,0
6A177539,18526.06,0.0,0
2A177577,132723.28,0.0,0
7A177939,9246.2,0.0,0
1A178059,13470.77,0.0,0
6A178157,5072.57,0.0,1
6A178181,8353.38,0.0,0
7A178184,10189.3,0.0,0
3A178544,9245.33,0.0,0
4A178560,28693.53,0.0,0
6A178571,9319.02,8736.500616,0
4A178816,13693.52,0.0,0
1A178855,879409.06,0.0,0
5A178918,7911.61,0.0,0
7A179033,7874.72,0.0,0
6A179079,16860.4,51835.05918,0
5A179118,18296.24,0.0,0
7A179133,6863.07,0.0,0
1A179153,42842.4,0.0,0
1A179281,6746.74,0.0,0
2A179306,7658.92,0.0,0
8A179350,5465.13,0.0,0
5A179406,3138059.8,0.0,0
8A179428,11216.62,19485.80138,0
7A179532,7677.32,0.0,0
2A179600,16386.83,125219.9069,0
5A179638,19537.47,0.0,0
4A179650,25798.52,0.0,0
8A179843,3641877.0,15591.24634,0
0A179845,7371.76,0.0,0
6A180010,26358.11,0.0,0
3A180068,10802.4,0.0,0
8A180114,5156.23,0.0,0
3A180215,18979.57,0.0,0
1A180284,19950.8,0.0,0
6A180416,18563.79,0.0,0
3A180518,8359.9,0.0,0
8A180597,5453.74,0.0,0
8A180615,6694.07,177722.01511,0
4A180706,5436.61,0.0,0
7A180715,6349.47,0.0,0
6A180812,6522.28,53387.71661,0
1A180912,21470.91,0.0,0
4A180943,18494.8,0.0,0
7A181061,6420.3,0.0,0
5A181099,10532.36,0.0,0
6A181215,12001.38,0.0,0
5A181295,15176.08,26808.29232,0
6A181382,10847.59,0.0,1
7A181741,9944.33,0.0,0
4A181794,6334.85,12895.71987,0
7A181855,5982.29,0.0,0
6A181924,5215.28,0.0,0
5A182099,5005.56,0.0,0
6A182139,21127.12,0.0,0
6A182227,25288.33,0.0,0
7A182240,6354.76,56438.33988,0
6A182244,21433.44,0.0,0
5A182258,17099.49,0.0,0
8A182316,16839.45,0.0,0
7A182675,5155.91,0.0,0
2A182677,18696.75,0.0,0
9A182831,5371.41,0.0,0
6A182863,10113.66,0.0,0
2A182872,10894.2,0.0,0
8A183189,11958.94,0.0,0
7A183268,30537.75,0.0,0
6A183271,8168.03,16877.70988,0
5A183707,39463.9,0.0,0
1A183953,5205.28,0.0,0
4A184070,9477.68,17133.46056,0
1A184312,15113.11,0.0,0
7A184631,5532.07,0.0,0
3A184729,7349.82,0.0,1
3A184752,11386.0,0.0,0
4A184768,16684.85,0.0,0
2A184785,6509.76,7530.87949,1
5A185000,17441.72,0.0,0
8A185187,6307.17,0.0,1
7A185312,6161.8,0.0,0
1A185323,9366.96,0.0,0
5A185331,5032.28,0.0,0
8A185344,5083.65,0.0,0
3A185521,16319.17,115619.785,0
5A185604,9591.24,0.0,0
8A185667,17528.22,0.0,0
8A185704,11734.56,0.0,0
4A185751,18412.32,25740.4921,0
8A185963,17439.64,0.0,0
3A185979,21044.88,18286.61807,0
4A186179,15194.11,0.0,0
2A186308,5560.3,0.0,1
2A186393,10159.93,0.0,0
1A186593,508451.38,0.0,0
3A186700,10945.94,0.0,0
1A186883,3133816.2,0.0,0
3A186959,7047.61,0.0,0
4A186966,25484.54,0.0,0
5A187311,40104.45,60713.41303,0
4A187434,8606.12,0.0,0
4A187508,5626.13,17597.92953,0
6A187527,26984.14,0.0,0
8A187626,10691.48,0.0,0
6A187627,6189.76,0.0,0
6A187658,5886.93,0.0,0
4A187726,6157.24,0.0,0
2A188016,8125.58,0.0,0
0A188019,50748.98,0.0,0
1A188058,12662.92,0.0,0
8A188081,21037.02,0.0,0
0A188089,6760.55,0.0,0
1A188148,13624.3,0.0,0
8A188190,9040.95,0.0,0
3A188335,6944.03,0.0,0
3A188506,21229.77,0.0,0
7A188520,11880.64,0.0,0
4A188526,8115.82,0.0,0
8A188614,7743.63,0.0,0
5A188693,5253.92,0.0,0
2A188817,9122.7,0.0,0
9A188842,16505.79,0.0,0
2A188870,7568.4,0.0,0
5A188951,26542.5,0.0,0
8A188979,7775.43,0.0,0
4A189021,10867.82,0.0,0
2A189127,13411.46,0.0,0
1A189269,8546.98,0.0,0
6A189370,15827.57,345387.9817,0
7A189445,9854.47,0.0,0
1A189666,12243.84,0.0,0
1A189682,6293.0,0.0,0
5A189772,9772.43,0.0,0
1A189791,16866.98,0.0,0
8A189922,8858.14,0.0,0
2A189933,13594.24,0.0,0
1A189956,25966.68,0.0,0
7A189994,9184.6,0.0,1
2A190159,8336.42,0.0,0
3A190201,12486.85,0.0,0
3A190845,5589.24,0.0,1
9A190908,28770.04,0.0,0
7A191017,6240.75,0.0,0
3A191157,35377.41,0.0,0
3A191258,18246.3,0.0,0
8A191310,7740.0,0.0,0
2A191439,10718.15,0.0,0
7A191443,10567.33,0.0,0
9A191490,5734.73,0.0,0
5A191595,6027.73,0.0,0
6A191619,11115.53,43650.30692,1
8A192072,5334.13,0.0,0
4A192494,16302.08,0.0,0
8A192519,35330.51,0.0,0
4A192593,10323.92,0.0,0
4A192727,11111.29,0.0,0
1A192757,7556.57,0.0,0
7A192763,12976.79,0.0,0
3A192793,8270.07,0.0,0
5A192866,6747.29,0.0,0
1A193082,11683.84,0.0,0
8A193171,7803.3,0.0,0
4A193256,6813.34,0.0,0
3A193311,9774.45,0.0,0
5A193387,11464.34,23391.39233,0
4A193498,5766.75,35703.4177,0
6A193520,9294.79,0.0,0
7A193573,5254.95,127749.4891,0
8A193583,34717.28,0.0,0
6A193655,6330.08,0.0,0
7A193876,5575.4,0.0,0
8A193888,13528.45,0.0,0
6A193923,8426.12,16216.73351,0
3A193927,2849368.8,11067.43256,0
4A193970,5416.29,0.0,0
8A194190,8027.46,0.0,0
5A194233,17135.73,0.0,0
1A194275,7809.7,0.0,0
4A194649,14630.39,0.0,0
8A194714,24197.84,0.0,0
6A194798,5862.75,0.0,0
4A195072,40815.35,0.0,0
6A195200,7470.3,0.0,0
3A195301,14060.39,0.0,0
6A195408,3040400.0,0.0,0
1A195414,15391.18,0.0,0
6A195544,13960.35,0.0,0
8A195549,5890.16,0.0,0
3A195673,40494.26,0.0,0
7A195677,5037.31,0.0,0
2A195817,18684.25,0.0,0
7A195842,11966.96,0.0,0
4A195869,8727.27,0.0,0
3A195884,5604.82,0.0,0
6A195902,42109.94,0.0,0
2A196012,17702.64,0.0,0
4A196058,8480.63,0.0,0
1A196212,5940.95,0.0,0
4A196430,31296.06,0.0,0
8A196597,6128.64,0.0,0
4A196611,422316.1,0.0,0
3A196676,15008.18,0.0,0
8A196768,5130.27,0.0,0
6A196832,2122752.2,0.0,0
4A197053,21818.01,106806.5666,0
1A197155,57508.34,0.0,0
4A197230,8090.67,0.0,0
6A197353,10777.07,0.0,0
3A197400,11733.86,0.0,0
2A197460,3764691.8,0.0,0
5A197526,10165.77,0.0,0
6A197549,7371.87,0.0,0
4A197574,10107.25,0.0,0
6A197576,14090.09,17943.68361,0
2A197654,9334.08,0.0,0
1A197717,21809.84,0.0,1
6A197729,36392.03,0.0,0
5A197806,11329.2,0.0,0
7A198022,6807.25,0.0,0
1A198100,9865.25,31956.54182,0
2A198407,5278.69,0.0,1
9A198570,9858.84,0.0,0
4A198627,18755.03,0.0,0
4A198685,14096.66,7948.647983,0
5A198742,66564.1,0.0,0
6A198759,11008.1,0.0,0
1A198790,8604.82,0.0,0
2A198902,5347.23,0.0,0
5A198936,7997.95,13912.43603,1
4A199072,5637.3,0.0,0
5A199194,24386.04,0.0,0
3A199312,8289.6,0.0,0
6A199338,27002.98,0.0,0
5A199462,7563.1,0.0,0
1A199543,37807.38,18724.73409,0
6A199555,8536.47,0.0,0
8A199650,11561.01,0.0,0
6A199661,18197.02,0.0,0
9A199764,11643.81,0.0,1
7A199903,11747.16,0.0,0
1A199916,5443.23,0.0,0
5A199932,1966895.2,0.0,0
2A200072,14461.44,0.0,0
1A200123,30931.38,0.0,0
2A200226,14119.0,0.0,0
2A200227,32531.86,0.0,0
4A200228,15485.02,0.0,0
4A200347,5702.31,0.0,0
2A200440,11569.71,0.0,0
8A200521,5485.64,0.0,0
8A200759,15455.28,0.0,0
5A200790,7345.57,0.0,0
4A200838,40825.48,0.0,0
5A200868,16050.06,0.0,0
4A201118,14649.71,0.0,0
3A201508,9079.73,0.0,0
4A202174,17813.12,0.0,0
1A202199,8416977.0,0.0,0
0A202226,25952.84,20323.26294,0
7A202293,5181.47,0.0,0
4A202310,14361.61,0.0,0
2A202348,1637988.1,182498.916,0
9A202361,5227.55,0.0,0
8A202464,554699.8,45175.68341,0
6A202616,442449.2,0.0,0
8A202650,6321.99,52886.782987,0
3A202672,13764.48,20252.40799,0
1A202694,5283.46,0.0,0
4A202709,6127.06,111486.6268,0
7A202913,6099.8,0.0,0
4A202963,11729.49,0.0,0
4A203032,8617.55,0.0,0
5A203098,15285.61,0.0,0
8A203178,5192.34,0.0,0
6A203570,60069.64,0.0,0
1A203790,19669.54,48380.44768,0
5A203809,7073.34,0.0,0
6A203852,5170.39,0.0,0
1A203902,9683.74,0.0,0
8A203920,10856.65,0.0,0
6A203997,30409.85,0.0,0
8A204081,24254.04,0.0,0
3A204192,22220.13,71610.83958,0
1A204251,5784.84,0.0,0
1A204261,9571.0,0.0,0
7A204316,5292.45,0.0,0
0A204354,2030750.1,0.0,0
3A204383,5466.51,0.0,0
1A204415,5592.68,304680.7745,0
6A204520,5767.32,0.0,0
6A204583,17360.94,0.0,0
5A204610,5362.35,0.0,0
3A204654,13069.87,0.0,0
3A204706,6028.55,0.0,0
2A204939,7250.84,0.0,0
7A205040,10315.51,0.0,0
7A205120,398719.88,0.0,0
5A205307,34853.78,0.0,0
6A205328,5118.07,0.0,0
8A205347,11962.21,0.0,0
3A205380,12096.82,0.0,0
7A205393,5383.26,0.0,0
0A205597,157295.58,65457.51318,0
5A205625,7473.24,0.0,0
5A205636,11398.24,0.0,0
5A205775,10818.15,33566.42792,0
6A205914,5265.0,0.0,0
3A205919,14228.04,0.0,0
8A206239,31822.01,0.0,0
2A206441,6605.42,0.0,0
6A206563,7690.81,0.0,0
8A206688,15511.16,0.0,0
6A206757,7287.74,0.0,0
4A207021,804073.4,18298.50696,0
3A207122,30462.72,0.0,0
2A207124,25742.87,0.0,0
5A207225,6636.4,0.0,0
7A207608,5119.89,0.0,0
7A207686,26311.64,0.0,0
5A207735,7554.07,0.0,0
4A207757,12833.53,5158.489495,0
4A207811,10359.05,0.0,0
9A207873,12233.48,0.0,0
9A207903,15085.21,0.0,0
6A208081,20442.27,0.0,0
3A208098,15211.88,0.0,0
3A208110,5957.57,0.0,0
4A208205,5497.05,0.0,0
0A208333,8785.81,0.0,0
3A208347,5185.39,0.0,0
3A208380,5716.09,0.0,0
7A208485,6418.59,0.0,0
7A208500,16292.94,55771.13301,0
7A208525,7427.28,0.0,0
4A208552,8623.72,0.0,0
2A208566,10842.8,0.0,0
3A208578,9387.96,0.0,0
5A208705,7728.94,0.0,0
0A208719,24842.84,0.0,0
4A208759,15549.41,0.0,0
5A208828,16268.87,0.0,0
8A209172,16249.64,0.0,0
4A209316,5304035.5,0.0,0
7A209330,27991.47,74187.41121,0
1A209695,17435.11,0.0,0
8A209720,7686.19,0.0,0
8A209744,11260.08,0.0,0
1A209763,17833.54,0.0,0
2A209783,95747.62,0.0,0
8A209830,6557.64,0.0,0
3A209957,5689.99,0.0,0
7A209973,6348.75,0.0,0
1A210028,29746.06,0.0,0
5A210078,9174.96,0.0,0
4A210317,54901.92,0.0,0
6A210576,11084.64,0.0,0
3A210715,12269.09,0.0,0
5A210956,15625.55,0.0,0
4A211091,15697.18,9904.080283,0
5A211095,5985.85,0.0,0
2A211194,1043393.2,22390.20361,0
2A211254,5674.2,0.0,0
5A211457,61951.14,0.0,0
6A211593,32897.05,0.0,0
3A211610,7932.72,0.0,0
4A211689,13255.83,16791.6421,0
6A211733,6115.55,0.0,0
6A211749,12638.57,205214.7019,0
8A211757,22695.39,0.0,0
7A211847,9023.74,0.0,0
3A211872,33237.74,0.0,0
4A212209,24020.05,0.0,0
5A212399,7860.55,0.0,0
3A212476,21806.57,0.0,0
8A212582,5251.72,0.0,0
8A212825,31557.62,48563.24297,0
7A212948,5293.44,0.0,0
2A213049,20336.62,0.0,0
2A213090,9694.66,0.0,0
6A213180,6945.8,0.0,0
5A213418,5926.96,0.0,0
1A213491,6163701.0,0.0,0
9A213511,5446.0,0.0,0
2A213770,24095.97,17759.21466,0
5A213935,5972.98,0.0,0
8A213969,8257.55,0.0,0
2A214036,10147.43,0.0,0
3A214118,9207.23,0.0,0
3A214136,193239.86,0.0,0
5A214177,5113.65,0.0,0
1A214293,64645.45,0.0,0
6A214363,5815.4,0.0,0
0A214455,8130.98,0.0,0
5A214795,9397.26,0.0,0
6A215028,23254.09,0.0,0
4A215052,8503.26,0.0,0
7A215211,28162.4,205838.3005,0
2A215237,12460.11,0.0,0
5A215315,18473.6,0.0,0
7A215457,5312.66,12365.7245,0
4A215530,9632.72,28132.09173,0
4A215577,17663.52,0.0,0
1A215767,7305.38,0.0,0
6A215887,6696.3,0.0,0
5A216031,12116.1,15878.44735,0
7A216205,27158.04,0.0,0
4A216434,16098.76,37600.10215,0
2A216478,8685.32,0.0,0
5A216582,6961.77,0.0,0
1A216692,5592.81,19518.08929,0
1A216707,1111579.5,0.0,0
4A216735,6150.58,0.0,0
8A216810,5300.81,0.0,0
1A216894,40619.62,0.0,0
0A216927,39225.22,0.0,0
1A216966,6187.73,0.0,0
3A216967,10866.69,0.0,1
2A217131,7078.79,0.0,0
7A217151,13869.33,0.0,0
2A217467,11532.42,0.0,0
7A217488,22595.84,0.0,0
8A217562,26281.22,0.0,0
1A217588,38587.57,0.0,0
5A217652,779082.75,0.0,0
1A217664,9308.81,0.0,0
5A217772,21101.06,0.0,0
1A217789,7411.64,0.0,0
5A217796,11189.51,0.0,0
3A217851,5765.65,0.0,0
3A217934,12086.41,0.0,0
7A218177,41547.11,0.0,0
8A218245,19842.4,0.0,0
1A218328,25464.75,0.0,0
7A218426,6753.71,0.0,0
3A218451,960424.3,0.0,0
7A218517,24525.94,0.0,0
7A218608,12876.47,0.0,0
8A218716,35449.46,29438.49413,0
1A218823,19464.16,0.0,0
8A218952,6835.98,0.0,0
1A219099,15548.53,0.0,0
7A219161,43981.7,0.0,1
9A219242,12506.65,0.0,0
4A219286,15933.92,0.0,0
2A219500,7017.25,0.0,0
5A219560,76687.28,9630.699671,0
2A220231,6668.14,14098.64131,0
2A220286,4497185.0,0.0,0
6A220348,8313.51,0.0,0
3A220378,8094.39,0.0,0
8A220687,51823.59,25920.28851,0
4A220753,5086.79,0.0,0
4A220770,6926.92,0.0,0
7A220807,8640.12,0.0,0
1A220881,11405.81,0.0,0
6A220900,9110.69,0.0,0
1A221323,7150.67,0.0,0
8A221325,6233.37,0.0,0
4A221372,9513.59,0.0,0
3A221397,18608.26,0.0,0
8A221466,7354.37,0.0,0
5A221505,7460.98,0.0,0
4A221621,5220.21,0.0,0
4A221646,12743.3,0.0,0
4A221750,2777566.5,0.0,0
8A221907,12924.46,0.0,0
8A221960,18986.39,0.0,0
4A221971,842991.25,0.0,0
5A221980,15239.74,0.0,0
5A222264,8661.19,15135.72766,0
1A222454,29102.8,0.0,0
5A222550,15262.06,0.0,0
3A222645,37247.56,0.0,0
5A222811,5754.25,0.0,0
4A222879,17548.74,0.0,0
7A223036,11239.73,0.0,0
0A223064,15376.17,15329.53292,0
8A223104,7739.04,0.0,0
2A223192,33093.42,0.0,0
6A223221,573616.56,0.0,0
4A223320,5655.6,0.0,0
8A223343,14095.94,0.0,0
8A223470,31875.77,0.0,0
2A223543,21452.52,0.0,0
4A223643,19807.52,0.0,0
3A223704,7420.86,0.0,0
3A223743,633191.7,61814.89987,0
8A223819,6957.99,0.0,0
6A223905,18222.15,0.0,0
6A223911,22713.71,0.0,0
5A224014,9016.2,0.0,0
3A224198,6379.69,0.0,0
2A224301,8932.16,0.0,0
6A224331,12333.5,0.0,0
6A224334,9623.75,0.0,0
2A224388,8218.01,0.0,0
4A224512,30036.74,0.0,0
3A224806,9676.92,0.0,0
5A224868,8178.89,0.0,0
2A225158,13555.03,0.0,0
5A225230,15653.89,0.0,0
4A225255,51240.17,0.0,0
8A225341,10005.09,0.0,0
1A225386,18220.85,126872.4116,0
7A225391,7450.68,0.0,0
5A225492,20116.45,0.0,0
9A225506,5189.93,0.0,0
4A225563,7559.84,0.0,0
3A225659,49044.01,0.0,0
6A225665,6669.04,0.0,0
5A225679,12219.81,0.0,0
6A225783,23901.55,0.0,0
6A225794,8411.02,5939.654066,0
7A225920,5383.0,0.0,0
8A226112,155997.98,0.0,0
8A226196,5568.18,0.0,0
2A226203,31749.47,0.0,0
7A226282,6448.67,236049.99599,0
3A226365,7050.79,0.0,0
4A226375,15157.54,0.0,0
8A226499,9066.61,0.0,0
8A226671,11673.55,0.0,0
6A226716,7365.22,0.0,0
0A226863,24478.02,0.0,0
8A226990,14505.81,0.0,0
3A227069,22663.42,0.0,0
2A227171,9052.26,0.0,0
1A227314,12413.72,12921.60686,0
5A227345,12765.09,50868.4626,0
2A227356,6618.55,0.0,1
2A227372,8535.85,0.0,0
8A227400,41174.47,0.0,0
4A227669,11862.83,0.0,0
9A227697,9631.15,0.0,0
5A227709,7325.41,0.0,0
8A227730,5465.2,10558.80415,0
1A227946,5276.91,0.0,0
7A228032,5133.78,24607.64972,0
6A228057,5597.98,0.0,0
5A228072,8038.96,0.0,0
6A228156,23978.4,0.0,0
3A228234,11161.4,0.0,0
1A228340,5291.9,0.0,0
3A228366,15439.45,0.0,0
2A228406,12545.88,26184.65777,0
1A228447,10964.04,0.0,0
7A228459,8410.07,0.0,0
4A228676,6925.45,149886.974,0
3A228700,15840.3,0.0,0
1A228788,34711.65,34147.2205,0
7A228799,22728.36,0.0,0
8A228826,7057.86,0.0,0
6A228846,8152.15,117574.3194,0
5A228856,5124.8,0.0,0
3A228919,5122.45,0.0,0
8A229102,16926.68,0.0,0
8A229245,12269.88,0.0,0
6A229306,6036.13,0.0,0
1A229361,8201.15,0.0,0
5A229473,7768.7,18118.72552,0
7A229530,47394.24,0.0,0
7A229750,32401.14,18493.23414,0
5A229770,2790335.2,32533.27746,0
5A229783,11628.22,0.0,0
3A229843,284281.06,0.0,0
2A229937,5536.76,0.0,0
3A230062,8352.4,0.0,0
6A230327,15666.98,0.0,0
8A230473,6476.97,0.0,0
5A230562,7427.01,0.0,0
1A230575,6820.1,0.0,0
4A230785,20310.4,0.0,0
5A230797,15354.96,0.0,0
0A230824,5831.24,0.0,0
4A230895,25982.51,0.0,0
0A230909,5922.76,0.0,0
4A231109,10551.15,0.0,0
6A231212,11364.69,0.0,0
5A231305,8179.77,0.0,0
0A231322,6826.88,0.0,0
6A231362,15994.76,0.0,0
3A231465,6911.4,0.0,0
2A231549,6098.89,0.0,0
1A231569,13700.86,0.0,0
1A231682,18297.44,0.0,0
8A231715,6625.94,13932.06005,0
1A231717,12867.3,0.0,0
9A231807,10704.68,0.0,0
2A232007,7562.27,0.0,0
2A232023,7707.96,560681.7581,0
3A232144,5644.81,0.0,0
1A232146,14414.5,0.0,0
3A232150,7116.87,0.0,0
6A232236,28711.36,0.0,0
7A232263,29759.38,0.0,0
2A232316,16546.24,0.0,0
1A232318,10118.81,0.0,0
8A232565,9476.79,0.0,0
9A232578,19345.41,24827.65646,0
2A232667,12005.15,0.0,0
5A232681,10777.5,0.0,1
3A232747,45056.76,0.0,0
4A232807,16613.68,0.0,0
2A232825,6636.14,0.0,0
1A232859,13367.62,0.0,0
3A232904,8984.42,0.0,0
1A232947,20976.24,0.0,0
4A233016,8065.78,0.0,0
1A233476,25177.64,0.0,0
7A233523,7736.84,0.0,0
7A233583,12801.5,98086.96562,0
8A233614,5846.91,283432.2505,0
2A233667,9763.26,0.0,0
2A233688,9252.42,0.0,0
7A233972,25835.33,0.0,0
5A234136,9396.04,0.0,0
2A234171,13335.35,0.0,0
1A234363,14765.05,0.0,0
8A234379,10022.27,0.0,0
8A234549,10063.71,0.0,0
4A234606,9478.18,0.0,0
2A234653,22617.85,153744.8349,0
2A234756,5422.07,0.0,0
1A235030,6942.79,0.0,0
5A235196,8623.02,0.0,0
6A235200,6845.95,0.0,0
1A235243,7877.28,0.0,0
4A235310,13875.17,0.0,0
8A235523,6276.95,51756.64341,0
5A235531,5836.75,0.0,0
6A235534,2453130.2,0.0,0
8A235894,8386.82,0.0,0
3A235933,12847.89,0.0,0
7A236236,11240.05,0.0,0
1A236402,29420.38,0.0,0
6A236470,37385.6,0.0,0
5A236549,27400.6,0.0,0
